1605699251.563469 [17]    ddsperf: ref_participant(67161001:6e17c18:bdf1f0b6:1c1 @ 0x2364da0 <- 67161001:6e17c18:bdf1f0b6:107 @ 0x236db34) user 2 builtin 8
1605699251.563522 [17]    ddsperf: READER 67161001:6e17c18:bdf1f0b6:107 QOS={user_data=0<>,topic_name="DCPSParticipant",type_name="org::eclipse::cyclonedds::builtin::DCPSParticipant",topic_data=0<>,group_data=0<>,durability=1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,presentation=1:0:0,partition={"__BUILT-IN PARTITION__"},time_based_filter=0,transport_priority=0,adlink_entity_factory=1,adlink_reader_lifespan=0:9223372036854775807,adlink_reader_data_lifecycle=9223372036854775807:9223372036854775807,adlink_subscription_keys=0:{}}
1605699251.563585 [17]    ddsperf: match_reader_with_proxy_writers(rd 67161001:6e17c18:bdf1f0b6:107) scanning all pwrs of topic DCPSParticipant
1605699251.563608 [17]    ddsperf: match_reader_with_writers(rd 67161001:6e17c18:bdf1f0b6:107) scanning all wrs of topic DCPSParticipant
1605699251.563635 [17]    ddsperf:   reader_add_local_connection(wr 0:0:0:100c2 rd 67161001:6e17c18:bdf1f0b6:107)
1605699251.563677 [17]    ddsperf:   writer_add_local_connection(wr 0:0:0:100c2 rd 67161001:6e17c18:bdf1f0b6:107)
1605699251.563734 [17]    ddsperf: new_reader(guid 67161001:6e17c18:bdf1f0b6:207, __BUILT-IN PARTITION__.DCPSSubscription/org::eclipse::cyclonedds::builtin::DCPSSubscription)
1605699251.563785 [17]    ddsperf: ref_participant(67161001:6e17c18:bdf1f0b6:1c1 @ 0x2364da0 <- 67161001:6e17c18:bdf1f0b6:207 @ 0x236ee24) user 3 builtin 8
1605699251.563834 [17]    ddsperf: READER 67161001:6e17c18:bdf1f0b6:207 QOS={user_data=0<>,topic_name="DCPSSubscription",type_name="org::eclipse::cyclonedds::builtin::DCPSSubscription",topic_data=0<>,group_data=0<>,durability=1,deadline=9223372036854775807,latency_budget=0,liveliness=0:9223372036854775807,reliability=1:100000000,destination_order=0,history=0:1,resource_limits=-1:-1:-1,ownership=0,presentation=1:0:0,partition={"__BUILT-IN PARTITION__"},time_based_filter=0,transport_priority=0,adlink_entity_factory=1,adlink_reader_lifespan=0:9223372036854775807,adlink_reader_data_lifecycle=9223372036854775807:9223372036854775807,adlink_subscription_keys=0:{}}
1605699251.563871 [17]    ddsperf: match_reader_with_proxy_writers(rd 67161001:6e17c18:bdf1f0b6:207) scanning all pwrs of topic DCPSSubscription
